iter_global,activityType,raw_data_samp_time[ms],binLineWr_time[ms],iterTime_binlineIdx[ms],distLuna [cm],strengthLuna[Amp],tempLuna[Cdeg],mpuAngle[deg],mpuTotGyro[rad/sec],mpuTotAcc[m/s^2],mpu_gyroX[rad/sec],mpu_gyroY[rad/sec],mpu_GyroZ[rad/sec],mpu_accX[m/s^2],mpu_accY[m/s^2],mpu_accZ[m/s^2],vl1_dist[cm],vl2_dist[cm],vl3_dist[cm],VLAngle[deg],fusedAngle[deg],spincount,bucket10,digit,currentTopDir,currentHammerDir,currentSystemMode,currentTopMode,currentHammerMode
2403,4,81633.156,81636.000,20.000,0,0,0.000,279.095,1.118,9.421,0.803,-0.190,0.754,-5.983,1.578,7.104,14.000,50.000,9.000,113.583,148.970,-129,12,2,0,0,4,0,0
2404,4,81648.000,81655.000,19.000,0,0,0.000,279.729,1.115,10.214,0.795,-0.263,0.735,-6.965,2.401,7.075,15.000,50.000,9.000,112.214,149.604,-129,12,2,0,0,4,0,0
2405,4,81673.172,81676.000,21.000,0,0,0.000,280.778,1.060,9.716,0.733,-0.279,0.713,-5.823,2.358,7.412,15.000,49.000,8.000,110.817,149.120,-129,12,2,0,0,4,0,0
2406,4,81693.156,81696.000,20.000,0,0,0.000,281.518,0.845,10.282,0.579,-0.218,0.575,-5.945,3.373,7.681,17.000,48.000,9.000,108.803,149.038,-129,12,2,0,0,4,0,0
2407,4,81713.156,81716.000,20.000,0,0,0.000,282.045,0.521,10.600,0.352,-0.124,0.364,-5.952,3.843,7.884,16.000,45.000,10.000,110.777,148.789,-129,12,2,0,0,4,0,0
2408,4,81733.148,81736.000,20.000,0,0,0.000,282.327,0.232,10.274,0.156,-0.047,0.164,-5.930,3.440,7.652,18.000,43.000,9.000,105.200,148.194,-129,12,2,0,0,4,0,0
2409,4,81753.148,81756.000,20.000,0,0,0.000,282.327,0.083,9.847,0.048,-0.003,0.067,-5.820,2.840,7.417,18.000,45.000,10.000,107.402,147.378,-129,12,2,0,0,4,0,0
2410,4,81773.156,81776.000,20.000,0,0,0.000,282.327,0.150,10.252,0.066,-0.063,0.119,-6.823,2.825,7.111,19.000,44.000,10.000,105.200,146.534,-129,12,2,0,0,4,0,0
2411,4,81793.148,81796.000,20.000,0,0,0.000,282.327,0.120,9.934,0.065,-0.025,0.098,-5.693,3.089,7.532,19.000,44.000,10.000,105.200,145.708,-129,12,2,0,0,4,0,0
2412,4,81813.156,81816.000,20.000,0,0,0.000,282.327,0.047,9.220,0.014,0.024,0.038,-5.849,2.274,6.754,18.000,43.000,10.000,106.564,144.925,-129,12,2,0,0,4,0,0
2413,4,81833.180,81836.000,20.000,0,0,0.000,282.327,0.117,9.403,0.089,-0.036,0.066,-6.165,2.073,6.790,19.000,41.000,10.000,103.610,144.098,-129,12,2,0,0,4,0,0
2414,4,81853.156,81856.000,20.000,0,0,0.000,282.327,0.242,9.489,0.200,-0.081,0.110,-5.995,2.014,7.075,18.000,43.000,10.000,106.564,143.348,-129,12,2,0,0,4,0,0
2415,4,81873.180,81876.000,20.000,0,0,0.000,282.434,0.391,9.172,0.313,-0.115,0.204,-5.387,1.946,7.163,20.000,41.000,10.000,101.578,142.618,-129,12,2,0,0,4,0,0
2416,4,81893.180,81896.000,20.000,0,0,0.000,282.716,0.536,8.831,0.421,-0.198,0.265,-6.100,1.860,6.108,20.000,44.000,10.000,103.373,142.109,-129,12,2,0,0,4,0,0
2417,4,81913.156,81916.000,20.000,0,0,0.000,283.028,0.824,9.195,0.694,-0.349,0.275,-6.833,1.647,5.928,19.000,37.000,10.000,100.893,141.590,-129,12,2,0,0,4,0,0
2418,4,81933.148,81936.000,20.000,0,0,0.000,283.320,1.191,10.983,0.944,-0.688,0.232,-8.274,2.320,6.840,19.000,39.000,10.000,102.352,141.092,-129,12,2,0,0,4,0,0
2419,4,81953.180,81956.000,20.000,0,0,0.000,283.490,1.398,9.621,0.827,-1.118,0.147,-5.329,3.364,7.269,20.000,38.000,11.000,100.893,140.454,-129,12,2,0,0,4,0,0
2420,4,81973.148,81976.000,20.000,0,0,0.000,283.490,1.190,10.193,0.715,-0.950,0.061,-5.023,3.910,7.961,20.000,38.000,11.000,100.893,139.663,-129,12,2,0,0,4,0,0
2421,4,81993.148,81996.000,20.000,0,0,0.000,283.490,1.193,10.131,0.596,-1.034,-0.005,-5.811,3.871,7.341,20.000,35.000,12.000,99.966,138.869,-129,12,2,0,0,4,0,0
2422,4,82013.156,82016.000,20.000,0,0,0.000,283.490,1.300,9.815,0.520,-1.189,-0.075,-5.763,3.524,7.120,21.000,38.000,14.000,103.526,138.162,-129,12,2,0,0,4,0,0
2423,4,82033.148,82036.000,20.000,0,0,0.000,283.445,1.380,9.747,0.515,-1.271,-0.155,-5.418,3.725,7.195,22.000,35.000,15.000,99.826,137.352,-129,12,2,0,0,4,0,0
2424,4,82053.156,82056.000,20.000,0,0,0.000,283.224,1.517,9.999,0.509,-1.411,-0.221,-5.480,3.551,7.573,22.000,40.000,16.000,106.102,136.510,-129,12,2,0,0,4,0,0
2425,4,82073.156,82076.000,20.000,0,0,0.000,282.945,1.602,9.412,0.490,-1.504,-0.253,-4.539,3.402,7.511,22.000,38.000,18.000,109.107,135.689,-129,12,2,0,0,4,0,0
2426,4,82088.133,82095.000,19.000,0,0,0.000,282.718,1.651,9.653,0.455,-1.564,-0.268,-4.561,4.022,7.496,22.000,35.000,20.000,112.947,135.461,-129,12,2,0,0,4,0,0
2427,4,82113.172,82116.000,21.000,0,0,0.000,282.321,1.674,8.752,0.481,-1.579,-0.280,-4.211,2.892,7.106,23.000,40.000,22.000,117.167,134.267,-129,12,2,0,0,4,0,0
2428,4,82133.156,82136.000,20.000,0,0,0.000,281.993,1.575,9.501,0.579,-1.435,-0.294,-4.999,2.500,7.683,23.000,41.000,23.000,120.000,133.660,-129,12,2,0,0,4,0,0
2429,4,82153.148,82156.000,20.000,0,0,0.000,281.637,1.302,10.158,0.534,-1.140,-0.331,-4.003,3.273,8.744,22.000,38.000,24.000,126.587,133.169,-129,12,2,0,0,4,0,0
2430,4,82173.141,82176.000,20.000,0,0,0.000,281.236,0.901,11.017,0.345,-0.748,-0.365,-4.164,3.594,9.546,24.000,35.000,26.000,129.826,132.710,-129,12,2,0,0,4,0,0
2431,4,82193.156,82196.000,20.000,0,0,0.000,280.809,0.615,10.279,0.288,-0.393,-0.376,-4.130,3.067,8.899,24.000,34.000,27.000,136.996,132.377,-129,12,2,0,0,4,0,0
2432,4,82213.156,82216.000,20.000,0,0,0.000,280.366,0.489,10.375,0.260,0.111,-0.399,-3.874,3.230,9.067,23.000,36.000,27.000,137.480,132.045,-129,12,2,0,0,4,0,0
2433,4,82233.148,82236.000,20.000,0,0,0.000,279.879,0.644,10.596,-0.023,0.470,-0.439,-4.274,3.766,8.935,23.000,36.000,27.000,137.480,131.676,-129,12,2,0,0,4,0,0
2434,4,82253.180,82256.000,20.000,0,0,0.000,279.385,0.745,9.528,-0.311,0.542,-0.405,-3.840,3.318,8.064,23.000,36.000,27.000,137.480,131.309,-129,12,2,0,0,4,0,0
2435,4,82268.133,82275.000,19.000,0,0,0.000,279.073,0.739,9.254,-0.366,0.548,-0.335,-3.804,3.297,7.764,23.000,43.000,28.000,133.898,130.997,-129,12,2,0,0,4,0,0
2436,4,82293.172,82296.000,21.000,0,0,0.000,278.800,0.759,9.050,-0.474,0.582,-0.113,-3.531,3.208,7.690,22.000,41.000,28.000,137.992,130.927,-129,12,2,0,0,4,0,0
2437,4,82313.180,82316.000,20.000,0,0,0.000,278.800,0.754,8.946,-0.509,0.549,0.091,-3.357,2.993,7.733,23.000,43.000,27.000,130.893,130.926,-129,12,2,0,0,4,0,0
2438,4,82333.148,82336.000,20.000,0,0,0.000,279.002,0.761,8.943,-0.516,0.474,0.297,-3.400,2.909,7.743,24.000,46.000,27.000,127.223,131.050,-129,12,2,0,0,4,0,0
2439,4,82353.156,82356.000,20.000,0,0,0.000,279.454,0.813,9.548,-0.608,0.272,0.466,-3.359,3.208,8.341,25.000,48.000,27.000,124.502,131.363,-129,12,2,0,0,4,0,0
2440,4,82373.156,82376.000,20.000,0,0,0.000,280.063,1.022,9.641,-0.831,0.170,0.569,-3.038,3.220,8.564,26.000,49.000,26.000,120.000,131.732,-129,12,2,0,0,4,0,0
2441,4,82393.148,82396.000,20.000,0,0,0.000,280.774,1.128,9.370,-0.912,0.098,0.657,-3.120,3.419,8.147,27.000,51.000,26.000,117.976,132.154,-129,12,2,0,0,4,0,0
2442,4,82413.156,82416.000,20.000,0,0,0.000,281.587,1.081,8.376,-0.777,0.091,0.746,-3.029,3.055,7.187,28.000,57.000,28.000,120.000,132.707,-129,12,2,0,0,4,0,0
2443,4,82433.180,82436.000,20.000,0,0,0.000,282.500,0.988,8.590,-0.512,0.144,0.832,-3.156,3.110,7.360,29.000,61.000,27.000,116.996,133.288,-129,12,2,0,0,4,0,0
2444,4,82453.156,82456.000,20.000,0,0,0.000,283.482,0.973,8.956,-0.354,0.252,0.871,-3.270,3.203,7.697,28.000,64.000,27.000,118.641,133.958,-129,12,2,0,0,4,0,0
2445,4,82473.148,82476.000,20.000,0,0,0.000,284.462,0.918,9.318,-0.165,0.350,0.832,-3.553,3.268,7.970,29.000,60.000,27.000,116.902,134.576,-129,12,2,0,0,4,0,0
2446,4,82493.156,82496.000,20.000,0,0,0.000,285.342,0.807,9.904,-0.185,0.342,0.707,-3.685,3.685,8.423,30.000,66.000,26.000,114.791,135.043,-129,12,2,0,0,4,0,0
2447,4,82513.148,82516.000,20.000,0,0,0.000,286.031,0.688,9.917,-0.326,0.316,0.517,-3.833,3.637,8.392,30.000,63.000,26.000,114.348,135.305,-129,12,2,0,0,4,0,0
2448,4,82533.148,82536.000,20.000,0,0,0.000,286.518,0.632,9.909,-0.425,0.303,0.358,-3.694,3.436,8.528,30.000,62.000,26.000,114.182,135.359,-129,12,2,0,0,4,0,0
2449,4,82553.156,82556.000,20.000,0,0,0.000,286.846,0.529,9.475,-0.392,0.267,0.234,-3.740,3.340,8.040,31.000,61.000,26.000,112.411,135.222,-129,12,2,0,0,4,0,0
2450,4,82573.156,82576.000,20.000,0,0,0.000,287.016,0.400,9.221,-0.268,0.259,0.144,-3.555,3.440,7.781,30.000,66.000,25.000,113.583,134.956,-129,12,2,0,0,4,0,0
2451,4,82593.172,82596.000,20.000,0,0,0.000,287.016,0.381,9.482,-0.230,0.297,0.065,-3.622,3.551,8.011,28.000,72.000,24.000,115.693,134.570,-129,12,2,0,0,4,0,0
2452,4,82613.180,82616.000,20.000,0,0,0.000,287.016,0.375,9.523,-0.165,0.336,0.025,-3.632,3.292,8.164,30.000,70.000,23.000,112.066,134.120,-129,12,2,0,0,4,0,0
2453,4,82633.156,82636.000,20.000,0,0,0.000,287.016,0.379,9.704,-0.132,0.354,0.034,-3.572,3.261,8.413,29.000,79.000,22.000,113.535,133.709,-129,12,2,0,0,4,0,0
2454,4,82653.148,82656.000,20.000,0,0,0.000,287.016,0.414,9.909,-0.118,0.392,0.058,-3.558,3.201,8.677,28.000,77.000,21.000,113.413,133.303,-129,12,2,0,0,4,0,0
2455,4,82673.180,82676.000,20.000,0,0,0.000,287.016,0.492,9.537,-0.131,0.472,0.038,-3.582,3.867,7.949,28.000,80.000,21.000,113.766,132.912,-129,12,2,0,0,4,0,0
2456,4,82693.172,82696.000,20.000,0,0,0.000,287.016,0.416,8.679,-0.071,0.409,0.006,-1.884,2.878,7.968,28.000,82.000,19.000,112.411,132.502,-129,12,2,0,0,4,0,0
2457,4,82713.156,82716.000,20.000,0,0,0.000,287.016,0.178,9.182,-0.033,0.175,-0.006,-3.895,3.175,7.685,27.000,81.000,20.000,113.982,132.132,-129,12,2,0,0,4,0,0
2458,4,82733.156,82736.000,20.000,0,0,0.000,287.016,0.154,9.470,0.065,0.139,0.004,-3.541,3.122,8.210,28.000,82.000,19.000,112.411,131.737,-129,12,2,0,0,4,0,0
2459,4,82753.156,82756.000,20.000,0,0,0.000,287.016,0.135,9.653,0.105,0.074,0.039,-4.398,3.077,8.023,27.000,84.000,18.000,112.777,131.358,-129,12,2,0,0,4,0,0
2460,4,82773.156,82776.000,20.000,0,0,0.000,287.016,0.292,9.293,0.204,0.190,0.086,-3.002,3.179,8.200,27.000,83.000,18.000,112.659,130.984,-129,12,2,0,0,4,0,0
2461,4,82793.156,82796.000,20.000,0,0,0.000,287.016,0.432,10.345,0.296,0.297,0.107,-4.132,2.954,9.012,27.000,83.000,18.000,112.659,130.617,-129,12,2,0,0,4,0,0
2462,4,82813.156,82816.000,20.000,0,0,0.000,287.016,0.375,9.874,0.303,0.206,0.080,-3.651,2.909,8.701,26.000,76.000,18.000,112.689,130.259,-129,12,2,0,0,4,0,0
2463,4,82833.148,82836.000,20.000,0,0,0.000,287.016,0.306,9.791,0.258,0.165,0.018,-3.984,3.270,8.325,26.000,72.000,17.000,111.226,129.878,-129,12,2,0,0,4,0,0
2464,4,82853.180,82856.000,20.000,0,0,0.000,287.016,0.218,9.870,0.175,0.126,-0.031,-4.257,3.266,8.284,26.000,68.000,17.000,110.485,129.490,-129,12,2,0,0,4,0,0
2465,4,82873.148,82876.000,20.000,0,0,0.000,287.016,0.183,10.020,0.132,0.116,-0.053,-4.475,3.057,8.428,26.000,71.000,17.000,111.052,129.122,-129,12,2,0,0,4,0,0
2466,4,82888.133,82893.000,17.000,0,0,0.000,287.016,0.206,9.397,0.145,0.132,-0.065,-4.082,2.959,7.930,26.000,71.000,17.000,111.052,129.122,-129,12,2,0,0,4,0,0
2467,4,82913.172,82916.000,23.000,0,0,0.000,287.016,0.255,9.378,0.083,0.222,-0.094,-4.192,2.957,7.851,27.000,71.000,17.000,109.977,128.355,-129,12,2,0,0,4,0,0
2468,4,82933.148,82936.000,20.000,0,0,0.000,287.016,0.261,9.573,0.075,0.231,-0.096,-4.245,3.172,7.973,27.000,72.000,17.000,110.174,127.992,-129,12,2,0,0,4,0,0
2469,4,82953.156,82956.000,20.000,0,0,0.000,287.016,0.284,9.562,0.042,0.270,-0.078,-4.398,2.787,8.021,28.000,72.000,16.000,108.258,127.597,-129,12,2,0,0,4,0,0
2470,4,82973.180,82976.000,20.000,0,0,0.000,287.016,0.218,9.809,0.038,0.210,-0.045,-4.944,2.792,7.999,28.000,74.000,15.000,107.897,127.203,-129,12,2,0,0,4,0,0
2471,4,82993.148,82997.000,21.000,0,0,0.000,287.016,0.170,9.585,-0.009,0.169,-0.014,-4.887,3.086,7.647,28.000,76.000,15.000,108.328,126.825,-129,12,2,0,0,4,0,0
2472,4,83013.148,83016.000,19.000,0,0,0.000,287.016,0.147,9.464,-0.014,0.144,0.021,-4.745,2.916,7.652,27.000,70.000,16.000,108.888,126.467,-129,12,2,0,0,4,0,0
2473,4,83033.180,83036.000,20.000,0,0,0.000,287.016,0.146,9.432,0.022,0.135,0.050,-4.745,2.856,7.635,27.000,75.000,15.000,109.107,126.119,-129,12,2,0,0,4,0,0
2474,4,83053.148,83056.000,20.000,0,0,0.000,287.016,0.156,9.580,0.024,0.132,0.080,-4.791,3.045,7.717,27.000,73.000,16.000,109.520,125.787,-129,12,2,0,0,4,0,0
2475,4,83073.156,83076.000,20.000,0,0,0.000,287.016,0.182,9.325,0.029,0.144,0.108,-4.599,2.859,7.592,27.000,73.000,15.000,108.698,125.446,-129,12,2,0,0,4,0,0
2476,4,83088.133,83095.000,19.000,0,0,0.000,287.016,0.224,9.272,0.057,0.171,0.133,-4.611,2.679,7.585,28.000,76.000,15.000,108.328,125.446,-129,12,2,0,0,4,0,0
2477,4,83113.156,83116.000,21.000,0,0,0.000,287.105,0.296,9.276,0.150,0.202,0.157,-4.764,2.761,7.465,28.000,73.000,15.000,107.669,124.842,-129,12,2,0,0,4,0,0
2478,4,83133.156,83136.000,20.000,0,0,0.000,287.238,0.377,9.082,0.245,0.250,0.140,-4.712,2.605,7.314,28.000,72.000,15.000,107.432,124.624,-129,12,2,0,0,4,0,0
2479,4,83153.180,83156.000,20.000,0,0,0.000,287.238,0.530,8.919,0.404,0.331,0.091,-4.757,2.567,7.094,27.000,68.000,14.000,106.666,124.265,-129,12,2,0,0,4,0,0
2480,4,83173.156,83176.000,20.000,0,0,0.000,287.238,0.678,9.307,0.552,0.392,0.021,-5.080,3.086,7.161,28.000,62.000,14.000,103.526,123.850,-129,12,2,0,0,4,0,0
2481,4,83188.133,83195.000,19.000,0,0,0.000,287.238,0.694,9.771,0.569,0.395,-0.035,-5.315,3.227,7.537,27.000,53.000,14.000,100.893,123.850,-129,12,2,0,0,4,0,0
2482,4,83213.156,83216.000,21.000,0,0,0.000,287.191,0.689,9.535,0.577,0.340,-0.162,-5.308,3.182,7.254,27.000,51.000,14.000,99.740,122.872,-129,12,2,0,0,4,0,0
2483,4,83233.148,83236.000,20.000,0,0,0.000,286.961,0.801,9.212,0.668,0.378,-0.228,-5.073,3.144,7.017,28.000,48.000,14.000,95.818,122.105,-129,12,2,0,0,4,0,0
2484,4,83253.156,83256.000,20.000,0,0,0.000,286.673,0.779,10.007,0.657,0.326,-0.264,-5.756,3.742,7.281,27.000,45.000,13.000,94.128,121.264,-129,12,2,0,0,4,0,0
2485,4,83273.156,83276.000,20.000,0,0,0.000,286.533,0.269,8.604,0.242,-0.096,0.067,-4.542,4.231,5.959,27.000,39.000,13.000,87.457,120.450,-129,12,2,0,0,4,0,0
2486,4,83293.148,83296.000,20.000,0,0,0.000,286.630,0.166,9.574,0.101,-0.043,0.125,-4.882,3.970,7.216,28.000,37.000,12.000,80.817,119.753,-129,12,2,0,0,4,0,0
2487,4,83313.172,83316.000,20.000,0,0,0.000,286.630,0.092,9.721,0.045,-0.026,0.077,-5.203,3.893,7.230,27.000,37.000,12.000,83.413,119.026,-129,12,2,0,0,4,0,0
2488,4,83333.180,83336.000,20.000,0,0,0.000,286.630,0.030,9.753,0.005,0.017,0.025,-5.138,3.934,7.298,28.000,38.000,13.000,83.413,118.314,-129,12,2,0,0,4,0,0
2489,4,83353.156,83356.000,20.000,0,0,0.000,286.630,0.048,9.654,-0.028,0.038,-0.007,-5.167,3.826,7.202,27.000,35.000,13.000,81.052,117.569,-129,12,2,0,0,4,0,0
2490,4,83373.172,83376.000,20.000,0,0,0.000,286.630,0.061,9.559,-0.036,0.047,-0.015,-5.210,3.570,7.175,27.000,36.000,13.000,82.846,116.874,-129,12,2,0,0,4,0,0
2491,4,83388.133,83395.000,19.000,0,0,0.000,286.630,0.060,9.557,-0.031,0.051,-0.009,-5.227,3.575,7.159,27.000,38.000,12.000,84.924,116.874,-129,12,2,0,0,4,0,0
2492,4,83413.148,83416.000,21.000,0,0,0.000,286.630,0.065,9.673,-0.034,0.054,-0.014,-5.279,3.697,7.214,27.000,36.000,12.000,81.787,115.546,-129,12,2,0,0,4,0,0
2493,4,83433.156,83436.000,20.000,0,0,0.000,286.630,0.056,9.579,-0.032,0.044,-0.013,-5.272,3.575,7.154,27.000,37.000,13.000,84.504,114.925,-129,12,2,0,0,4,0,0
2494,4,83453.156,83456.000,20.000,0,0,0.000,286.630,0.037,9.508,-0.020,0.031,-0.004,-5.289,3.498,7.084,27.000,36.000,13.000,82.846,114.284,-129,12,2,0,0,4,0,0
2495,4,83473.156,83476.000,20.000,0,0,0.000,286.630,0.030,9.553,-0.004,0.021,0.021,-5.327,3.486,7.123,28.000,35.000,13.000,78.143,113.561,-129,12,2,0,0,4,0,0
2496,4,83493.148,83496.000,20.000,0,0,0.000,286.630,0.043,9.434,0.018,0.008,0.038,-5.274,3.464,7.013,28.000,37.000,13.000,81.787,112.925,-129,12,2,0,0,4,0,0
2497,4,83513.156,83516.000,20.000,0,0,0.000,286.630,0.072,9.470,0.037,-0.006,0.062,-5.260,3.457,7.075,27.000,38.000,13.000,86.037,112.388,-129,12,2,0,0,4,0,0
2498,4,83533.148,83536.000,20.000,0,0,0.000,286.630,0.096,9.501,0.054,-0.017,0.078,-5.277,3.488,7.089,28.000,37.000,12.000,80.817,111.756,-129,12,2,0,0,4,0,0
2499,4,83553.148,83556.000,20.000,0,0,0.000,286.630,0.133,9.490,0.078,-0.027,0.104,-5.248,3.522,7.080,28.000,40.000,13.000,86.330,111.248,-129,12,2,0,0,4,0,0
2500,4,83573.180,83576.000,20.000,0,0,0.000,286.630,0.160,9.476,0.096,-0.042,0.121,-5.279,3.515,7.041,27.000,37.000,13.000,84.504,110.713,-129,12,2,0,0,4,0,0
2501,4,83593.148,83596.000,20.000,0,0,0.000,286.630,0.195,9.523,0.113,-0.062,0.146,-5.258,3.529,7.113,28.000,36.000,13.000,80.034,110.099,-129,12,2,0,0,4,0,0
2502,4,83613.172,83616.000,20.000,0,0,0.000,286.812,0.232,9.490,0.139,-0.076,0.169,-5.183,3.524,7.125,27.000,34.000,13.000,79.107,109.657,-129,12,2,0,0,4,0,0
2503,4,83633.156,83636.000,20.000,0,0,0.000,287.023,0.273,9.507,0.166,-0.092,0.196,-5.195,3.567,7.118,27.000,34.000,14.000,80.174,109.274,-129,12,2,0,0,4,0,0
2504,4,83653.156,83656.000,20.000,0,0,0.000,287.266,0.313,9.491,0.188,-0.110,0.225,-5.116,3.615,7.130,27.000,33.000,13.000,76.996,108.867,-129,12,2,0,0,4,0,0
2505,4,83673.156,83676.000,20.000,0,0,0.000,287.539,0.351,9.534,0.211,-0.128,0.250,-5.138,3.737,7.108,26.000,29.000,13.000,70.158,108.361,-129,12,2,0,0,4,0,0
2506,4,83693.180,83696.000,20.000,0,0,0.000,287.836,0.381,9.561,0.223,-0.154,0.268,-5.090,3.836,7.128,26.000,29.000,14.000,70.893,107.903,-129,12,2,0,0,4,0,0
2507,4,83713.172,83716.000,20.000,0,0,0.000,288.145,0.384,9.590,0.221,-0.160,0.270,-5.035,3.950,7.142,25.000,28.000,14.000,71.742,107.482,-129,12,2,0,0,4,0,0
2508,4,83733.148,83736.000,20.000,0,0,0.000,288.455,0.384,9.545,0.226,-0.156,0.269,-4.961,3.986,7.113,26.000,27.000,14.000,63.963,106.915,-129,12,2,0,0,4,0,0
2509,4,83753.180,83756.000,20.000,0,0,0.000,288.773,0.403,9.525,0.231,-0.167,0.284,-4.903,3.984,7.128,24.000,26.000,14.000,68.948,106.468,-129,12,2,0,0,4,0,0
2510,4,83773.148,83776.000,20.000,0,0,0.000,289.105,0.427,9.480,0.248,-0.181,0.296,-4.875,4.025,7.065,24.000,25.000,15.000,65.209,105.967,-129,12,2,0,0,4,0,0
2511,4,83793.156,83796.000,20.000,0,0,0.000,289.456,0.449,9.424,0.258,-0.194,0.313,-4.810,4.077,7.003,23.000,25.000,15.000,70.893,105.610,-129,12,2,0,0,4,0,0
2512,4,83808.133,83813.000,17.000,0,0,0.000,289.730,0.464,9.513,0.259,-0.210,0.323,-4.810,4.204,7.049,23.000,25.000,15.000,70.893,105.885,-129,12,2,0,0,4,0,0
2513,4,83833.172,83836.000,23.000,0,0,0.000,290.199,0.474,9.640,0.261,-0.220,0.330,-4.707,4.365,7.192,23.000,22.000,16.000,52.411,104.520,-129,12,2,0,0,4,0,0
2514,4,83853.156,83856.000,20.000,0,0,0.000,290.575,0.469,9.623,0.256,-0.216,0.328,-4.650,4.408,7.180,21.000,22.000,17.000,70.893,104.216,-129,12,2,0,0,4,0,0
2515,4,83873.172,83876.000,20.000,0,0,0.000,290.955,0.477,9.542,0.255,-0.228,0.332,-4.561,4.391,7.140,21.000,22.000,17.000,70.893,103.922,-129,12,2,0,0,4,0,0
2516,4,83888.133,83895.000,19.000,0,0,0.000,291.243,0.491,9.480,0.264,-0.237,0.340,-4.544,4.379,7.075,21.000,19.000,18.000,19.107,104.211,-129,12,2,0,0,4,0,0
2517,4,83913.172,83916.000,21.000,0,0,0.000,291.739,0.496,9.661,0.259,-0.247,0.344,-4.477,4.635,7.197,20.000,18.000,18.000,-0.000,100.942,-129,12,2,0,0,4,0,0
2518,4,83933.156,83936.000,20.000,0,0,0.000,292.136,0.496,9.505,0.251,-0.253,0.345,-4.338,4.673,7.049,19.000,20.000,19.000,120.000,101.712,-129,12,2,0,0,4,0,0
2519,4,83953.148,83956.000,20.000,0,0,0.000,292.528,0.488,9.618,0.244,-0.251,0.340,-4.302,4.752,7.171,19.000,18.000,20.000,-90.000,105.462,-129,12,2,0,0,4,0,0
2520,4,83973.156,83976.000,20.000,0,0,0.000,292.913,0.485,9.588,0.235,-0.257,0.337,-4.226,4.760,7.171,18.000,18.000,21.000,-120.000,108.530,-129,12,2,0,0,4,0,0
2521,4,83993.180,83996.000,20.000,0,0,0.000,293.300,0.487,9.524,0.237,-0.255,0.341,-4.144,4.817,7.094,19.000,17.000,22.000,-96.587,112.007,-129,12,2,0,0,4,0,0
2522,4,84013.148,84016.000,20.000,0,0,0.000,293.689,0.487,9.544,0.232,-0.259,0.341,-4.099,4.884,7.101,18.000,18.000,22.000,-120.000,114.948,-129,12,2,0,0,4,0,0
2523,4,84033.148,84036.000,20.000,0,0,0.000,294.079,0.488,9.529,0.234,-0.260,0.340,-4.020,4.918,7.104,17.000,16.000,23.000,-112.411,117.983,-129,12,2,0,0,4,0,0
2524,4,84053.172,84056.000,20.000,0,0,0.000,294.474,0.497,9.563,0.237,-0.265,0.347,-3.946,4.963,7.159,16.000,17.000,24.000,-126.587,120.678,-129,12,2,0,0,4,0,0
2525,4,84068.133,84075.000,19.000,0,0,0.000,294.775,0.502,9.560,0.237,-0.272,0.349,-3.898,4.982,7.168,16.000,16.000,25.000,-120.000,120.980,-129,12,2,0,0,4,0,0
2526,4,84093.156,84096.000,21.000,0,0,0.000,295.301,0.535,9.498,0.242,-0.298,0.373,-3.814,5.045,7.087,17.000,16.000,28.000,-115.693,126.293,-129,12,2,0,0,4,0,0
2527,4,84113.156,84116.000,20.000,0,0,0.000,295.733,0.539,9.593,0.237,-0.309,0.373,-3.680,5.248,7.137,15.000,14.000,28.000,-116.329,129.063,-129,12,2,0,0,4,0,0
2528,4,84133.172,84136.000,20.000,0,0,0.000,296.160,0.531,9.611,0.226,-0.307,0.369,-3.634,5.306,7.142,15.000,15.000,30.000,-120.000,131.701,-129,12,2,0,0,4,0,0
2529,4,84153.156,84156.000,20.000,0,0,0.000,296.584,0.529,9.542,0.222,-0.305,0.370,-3.534,5.298,7.106,15.000,13.000,31.000,-114.182,134.398,-129,12,2,0,0,4,0,0
2530,4,84173.180,84176.000,20.000,0,0,0.000,297.002,0.523,9.563,0.215,-0.309,0.363,-3.467,5.351,7.128,15.000,13.000,32.000,-114.504,137.030,-129,12,2,0,0,4,0,0
2531,4,84193.156,84196.000,20.000,0,0,0.000,297.418,0.519,9.566,0.205,-0.306,0.366,-3.369,5.459,7.096,14.000,13.000,33.000,-117.457,139.548,-129,12,2,0,0,4,0,0
2532,4,84208.133,84213.000,17.000,0,0,0.000,297.727,0.516,9.653,0.204,-0.309,0.360,-3.335,5.514,7.187,14.000,13.000,33.000,-117.457,139.857,-129,12,2,0,0,4,0,0
2533,4,84233.172,84236.000,23.000,0,0,0.000,298.231,0.494,9.609,0.185,-0.303,0.344,-3.187,5.521,7.190,14.000,13.000,37.000,-117.889,144.443,-129,12,2,0,0,4,0,0
2534,4,84253.148,84256.000,20.000,0,0,0.000,298.623,0.483,9.550,0.175,-0.297,0.339,-3.103,5.550,7.125,14.000,11.000,36.000,-113.691,146.865,-129,12,2,0,0,4,0,0
2535,4,84273.156,84276.000,20.000,0,0,0.000,299.007,0.473,9.636,0.171,-0.293,0.330,-3.084,5.710,7.123,14.000,12.000,38.000,-116.037,149.182,-129,12,2,0,0,4,0,0
2536,4,84293.180,84296.000,20.000,0,0,0.000,299.382,0.463,9.530,0.160,-0.292,0.323,-2.919,5.643,7.104,14.000,10.000,38.000,-112.411,151.518,-129,12,2,0,0,4,0,0
